board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
real_train_16,1,1,demo_export\real_train_16\cells\r1c1.png,0,1.0,5,4.394083363769459e-15,0.9999999999999956,0,0,0
real_train_16,1,2,demo_export\real_train_16\cells\r1c2.png,9,1.0,8,2.1340726272373017e-18,1.0,0,0,0
real_train_16,1,3,demo_export\real_train_16\cells\r1c3.png,3,1.0,8,9.610720731569528e-21,1.0,0,0,0
real_train_16,1,4,demo_export\real_train_16\cells\r1c4.png,6,1.0,5,3.11740684536075e-14,0.9999999999999688,0,0,0
real_train_16,1,5,demo_export\real_train_16\cells\r1c5.png,0,1.0,2,3.184666534152838e-16,0.9999999999999997,0,0,0
real_train_16,1,6,demo_export\real_train_16\cells\r1c6.png,4,1.0,9,1.3674276489814408e-22,1.0,0,0,0
real_train_16,1,7,demo_export\real_train_16\cells\r1c7.png,1,1.0,7,1.0714037618196856e-30,1.0,0,0,0
real_train_16,1,8,demo_export\real_train_16\cells\r1c8.png,0,1.0,7,8.69322301623942e-16,0.9999999999999991,0,0,0
real_train_16,1,9,demo_export\real_train_16\cells\r1c9.png,0,1.0,5,2.6583561198688377e-13,0.9999999999997342,0,0,0
real_train_16,2,1,demo_export\real_train_16\cells\r2c1.png,0,1.0,5,2.389631086645907e-16,0.9999999999999998,0,0,0
real_train_16,2,2,demo_export\real_train_16\cells\r2c2.png,0,1.0,5,1.3027821585463815e-14,0.999999999999987,0,0,0
real_train_16,2,3,demo_export\real_train_16\cells\r2c3.png,0,1.0,5,2.1226494886328155e-14,0.9999999999999788,0,0,0
real_train_16,2,4,demo_export\real_train_16\cells\r2c4.png,7,1.0,2,3.1340611905634937e-31,1.0,0,0,0
real_train_16,2,5,demo_export\real_train_16\cells\r2c5.png,1,1.0,7,3.17824964069113e-29,1.0,0,0,0
real_train_16,2,6,demo_export\real_train_16\cells\r2c6.png,2,1.0,9,1.0421718105425169e-35,1.0,0,0,0
real_train_16,2,7,demo_export\real_train_16\cells\r2c7.png,3,1.0,8,1.664980611767156e-26,1.0,0,0,0
real_train_16,2,8,demo_export\real_train_16\cells\r2c8.png,0,1.0,7,2.2383616431176888e-15,0.9999999999999978,0,0,0
real_train_16,2,9,demo_export\real_train_16\cells\r2c9.png,0,1.0,5,5.941629566824647e-13,0.9999999999994058,0,0,0
real_train_16,3,1,demo_export\real_train_16\cells\r3c1.png,7,1.0,2,4.728872548887471e-25,1.0,0,0,0
real_train_16,3,2,demo_export\real_train_16\cells\r3c2.png,2,1.0,9,3.8839886372927285e-27,1.0,0,0,0
real_train_16,3,3,demo_export\real_train_16\cells\r3c3.png,0,1.0,5,6.66207811573366e-14,0.9999999999999334,0,0,0
real_train_16,3,4,demo_export\real_train_16\cells\r3c4.png,0,1.0,7,3.9934763255689e-16,0.9999999999999996,0,0,0
real_train_16,3,5,demo_export\real_train_16\cells\r3c5.png,0,1.0,7,5.104968046730366e-16,0.9999999999999994,0,0,0
real_train_16,3,6,demo_export\real_train_16\cells\r3c6.png,0,1.0,5,3.4177338964578446e-14,0.9999999999999658,0,0,0
real_train_16,3,7,demo_export\real_train_16\cells\r3c7.png,0,1.0,5,1.1985434888485413e-14,0.999999999999988,0,0,0
real_train_16,3,8,demo_export\real_train_16\cells\r3c8.png,5,1.0,6,1.533850806127044e-35,1.0,0,0,0
real_train_16,3,9,demo_export\real_train_16\cells\r3c9.png,6,1.0,5,1.7710586251541177e-18,1.0,0,0,0
real_train_16,4,1,demo_export\real_train_16\cells\r4c1.png,0,1.0,5,6.924155530625004e-16,0.9999999999999993,0,0,0
real_train_16,4,2,demo_export\real_train_16\cells\r4c2.png,0,1.0,2,2.923306312645847e-16,0.9999999999999997,0,0,0
real_train_16,4,3,demo_export\real_train_16\cells\r4c3.png,7,1.0,2,3.3627269915689236e-32,1.0,0,0,0
real_train_16,4,4,demo_export\real_train_16\cells\r4c4.png,8,1.0,9,1.3913892587191171e-16,0.9999999999999999,0,0,0
real_train_16,4,5,demo_export\real_train_16\cells\r4c5.png,0,1.0,2,1.6057674743176682e-16,0.9999999999999999,0,0,0
real_train_16,4,6,demo_export\real_train_16\cells\r4c6.png,0,1.0,7,7.576151518477476e-15,0.9999999999999925,0,0,0
real_train_16,4,7,demo_export\real_train_16\cells\r4c7.png,9,1.0,8,7.075975084053172e-26,1.0,0,0,0
real_train_16,4,8,demo_export\real_train_16\cells\r4c8.png,4,1.0,9,4.465466561660089e-27,1.0,0,0,0
real_train_16,4,9,demo_export\real_train_16\cells\r4c9.png,5,1.0,6,1.3620836915351786e-33,1.0,0,0,0
real_train_16,5,1,demo_export\real_train_16\cells\r5c1.png,0,1.0,5,9.95736675045726e-16,0.999999999999999,0,0,0
real_train_16,5,2,demo_export\real_train_16\cells\r5c2.png,3,1.0,8,9.435069882700043e-24,1.0,0,0,0
real_train_16,5,3,demo_export\real_train_16\cells\r5c3.png,8,1.0,9,1.8980999849366046e-16,0.9999999999999998,0,0,0
real_train_16,5,4,demo_export\real_train_16\cells\r5c4.png,9,1.0,8,2.9252480133976763e-23,1.0,0,0,0
real_train_16,5,5,demo_export\real_train_16\cells\r5c5.png,0,1.0,7,1.9773696840075933e-13,0.9999999999998023,0,0,0
real_train_16,5,6,demo_export\real_train_16\cells\r5c6.png,5,1.0,6,3.073704640350603e-36,1.0,0,0,0
real_train_16,5,7,demo_export\real_train_16\cells\r5c7.png,6,1.0,5,3.0914657370717425e-18,1.0,0,0,0
real_train_16,5,8,demo_export\real_train_16\cells\r5c8.png,1,1.0,7,1.3725869194642073e-28,1.0,0,0,0
real_train_16,5,9,demo_export\real_train_16\cells\r5c9.png,0,1.0,2,3.4081333471009786e-17,1.0,0,0,0
real_train_16,6,1,demo_export\real_train_16\cells\r6c1.png,2,1.0,9,3.860119431933971e-27,1.0,0,0,0
real_train_16,6,2,demo_export\real_train_16\cells\r6c2.png,5,1.0,6,2.1695120845668884e-29,1.0,0,0,0
real_train_16,6,3,demo_export\real_train_16\cells\r6c3.png,9,1.0,8,1.5182371038624473e-21,1.0,0,0,0
real_train_16,6,4,demo_export\real_train_16\cells\r6c4.png,0,1.0,5,1.2163501542789001e-14,0.9999999999999878,0,0,0
real_train_16,6,5,demo_export\real_train_16\cells\r6c5.png,0,1.0,2,3.272025012470114e-16,0.9999999999999997,0,0,0
real_train_16,6,6,demo_export\real_train_16\cells\r6c6.png,6,1.0,5,7.053119895080135e-19,1.0,0,0,0
real_train_16,6,7,demo_export\real_train_16\cells\r6c7.png,7,1.0,2,1.5032426092294364e-35,1.0,0,0,0
real_train_16,6,8,demo_export\real_train_16\cells\r6c8.png,0,1.0,2,2.2362427504954628e-17,1.0,0,0,0
real_train_16,6,9,demo_export\real_train_16\cells\r6c9.png,0,1.0,2,7.766346493445663e-17,0.9999999999999999,0,0,0
real_train_16,7,1,demo_export\real_train_16\cells\r7c1.png,3,1.0,9,2.825995112024579e-22,1.0,0,0,0
real_train_16,7,2,demo_export\real_train_16\cells\r7c2.png,7,1.0,2,5.231551126519625e-32,1.0,0,0,0
real_train_16,7,3,demo_export\real_train_16\cells\r7c3.png,0,1.0,7,1.7635586797870063e-14,0.9999999999999823,0,0,0
real_train_16,7,4,demo_export\real_train_16\cells\r7c4.png,0,1.0,7,1.966131352507377e-14,0.9999999999999803,0,0,0
