board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
predict_31,1,1,demo_export\predict_31\cells\r1c1.png,7,1.0,2,2.2854031134110675e-29,1.0,0,0,0
predict_31,1,2,demo_export\predict_31\cells\r1c2.png,8,1.0,3,4.3185581792472977e-14,0.9999999999999568,0,0,0
predict_31,1,3,demo_export\predict_31\cells\r1c3.png,6,1.0,5,7.983413724710855e-22,1.0,0,0,0
predict_31,1,4,demo_export\predict_31\cells\r1c4.png,1,1.0,7,7.22686519325642e-24,1.0,0,0,0
predict_31,1,5,demo_export\predict_31\cells\r1c5.png,5,1.0,6,1.2065851795823275e-29,1.0,0,0,0
predict_31,1,6,demo_export\predict_31\cells\r1c6.png,4,1.0,9,3.2141865295480283e-33,1.0,0,0,0
predict_31,1,7,demo_export\predict_31\cells\r1c7.png,9,1.0,3,7.501690133139127e-24,1.0,0,0,0
predict_31,1,8,demo_export\predict_31\cells\r1c8.png,3,1.0,5,5.50989320124137e-33,1.0,0,0,0
predict_31,1,9,demo_export\predict_31\cells\r1c9.png,2,1.0,7,9.528829557408756e-44,1.0,0,0,0
predict_31,2,1,demo_export\predict_31\cells\r2c1.png,5,1.0,6,8.016040102983033e-21,1.0,0,0,0
predict_31,2,2,demo_export\predict_31\cells\r2c2.png,3,1.0,8,2.195277077561771e-30,1.0,0,0,0
predict_31,2,3,demo_export\predict_31\cells\r2c3.png,9,1.0,8,3.8993875257188733e-25,1.0,0,0,0
predict_31,2,4,demo_export\predict_31\cells\r2c4.png,6,1.0,5,4.7875909173295315e-25,1.0,0,0,0
predict_31,2,5,demo_export\predict_31\cells\r2c5.png,2,1.0,7,1.821688003622262e-43,1.0,0,0,0
predict_31,2,6,demo_export\predict_31\cells\r2c6.png,7,1.0,2,4.032894835008735e-32,1.0,0,0,0
predict_31,2,7,demo_export\predict_31\cells\r2c7.png,1,1.0,7,2.7562378461154402e-22,1.0,0,0,0
predict_31,2,8,demo_export\predict_31\cells\r2c8.png,4,1.0,1,4.1148846843578266e-32,1.0,0,0,0
predict_31,2,9,demo_export\predict_31\cells\r2c9.png,8,1.0,3,7.622035504988478e-16,0.9999999999999992,0,0,0
predict_31,3,1,demo_export\predict_31\cells\r3c1.png,4,1.0,9,6.699391607939721e-28,1.0,0,0,0
predict_31,3,2,demo_export\predict_31\cells\r3c2.png,1,1.0,7,2.173497031046208e-21,1.0,0,0,0
predict_31,3,3,demo_export\predict_31\cells\r3c3.png,2,1.0,7,2.036736871151406e-39,1.0,0,0,0
predict_31,3,4,demo_export\predict_31\cells\r3c4.png,9,1.0,8,2.2623185753895217e-24,1.0,0,0,0
predict_31,3,5,demo_export\predict_31\cells\r3c5.png,8,1.0,3,1.9468450899247543e-15,0.999999999999998,0,0,0
predict_31,3,6,demo_export\predict_31\cells\r3c6.png,3,1.0,5,6.745868205781402e-33,1.0,0,0,0
predict_31,3,7,demo_export\predict_31\cells\r3c7.png,7,1.0,2,6.183626961895698e-34,1.0,0,0,0
predict_31,3,8,demo_export\predict_31\cells\r3c8.png,5,1.0,6,3.301289179821078e-30,1.0,0,0,0
predict_31,3,9,demo_export\predict_31\cells\r3c9.png,6,1.0,5,1.4626044113939525e-22,1.0,0,0,0
predict_31,4,1,demo_export\predict_31\cells\r4c1.png,9,1.0,8,1.2509234299376362e-20,1.0,0,0,0
predict_31,4,2,demo_export\predict_31\cells\r4c2.png,2,1.0,7,3.9240723447109714e-38,1.0,0,0,0
predict_31,4,3,demo_export\predict_31\cells\r4c3.png,5,1.0,6,1.3660810791934466e-24,1.0,0,0,0
predict_31,4,4,demo_export\predict_31\cells\r4c4.png,3,1.0,8,1.366441747209408e-30,1.0,0,0,0
predict_31,4,5,demo_export\predict_31\cells\r4c5.png,7,1.0,2,1.0014855271039624e-29,1.0,0,0,0
predict_31,4,6,demo_export\predict_31\cells\r4c6.png,8,1.0,3,1.1930371182408543e-15,0.9999999999999988,0,0,0
predict_31,4,7,demo_export\predict_31\cells\r4c7.png,4,1.0,1,9.108825602826954e-30,1.0,0,0,0
predict_31,4,8,demo_export\predict_31\cells\r4c8.png,6,1.0,5,1.5595795242348784e-22,1.0,0,0,0
predict_31,4,9,demo_export\predict_31\cells\r4c9.png,1,1.0,7,1.095427651554767e-22,1.0,0,0,0
predict_31,5,1,demo_export\predict_31\cells\r5c1.png,8,1.0,3,2.5359027181479695e-15,0.9999999999999974,0,0,0
predict_31,5,2,demo_export\predict_31\cells\r5c2.png,4,1.0,1,6.064856239534436e-27,1.0,0,0,0
predict_31,5,3,demo_export\predict_31\cells\r5c3.png,1,1.0,7,2.9857924315411158e-21,1.0,0,0,0
predict_31,5,4,demo_export\predict_31\cells\r5c4.png,5,1.0,6,1.9377957682564407e-25,1.0,0,0,0
predict_31,5,5,demo_export\predict_31\cells\r5c5.png,6,1.0,5,1.5079192374111987e-18,1.0,0,0,0
predict_31,5,6,demo_export\predict_31\cells\r5c6.png,9,1.0,3,1.4701194881515265e-26,1.0,0,0,0
predict_31,5,7,demo_export\predict_31\cells\r5c7.png,2,1.0,7,2.3802455715021343e-41,1.0,0,0,0
predict_31,5,8,demo_export\predict_31\cells\r5c8.png,7,1.0,2,2.281697423893829e-32,1.0,0,0,0
predict_31,5,9,demo_export\predict_31\cells\r5c9.png,3,1.0,5,2.0896768584697575e-33,1.0,0,0,0
predict_31,6,1,demo_export\predict_31\cells\r6c1.png,3,1.0,8,4.4748659613577306e-18,1.0,0,0,0
predict_31,6,2,demo_export\predict_31\cells\r6c2.png,6,1.0,5,2.6906497877900382e-18,1.0,0,0,0
predict_31,6,3,demo_export\predict_31\cells\r6c3.png,7,1.0,2,6.944529603358413e-22,1.0,0,0,0
predict_31,6,4,demo_export\predict_31\cells\r6c4.png,2,1.0,9,4.256770481770355e-27,1.0,0,0,0
predict_31,6,5,demo_export\predict_31\cells\r6c5.png,4,1.0,9,6.291141939714442e-21,1.0,0,0,0
predict_31,6,6,demo_export\predict_31\cells\r6c6.png,1,1.0,7,2.7496772799795486e-20,1.0,0,0,0
predict_31,6,7,demo_export\predict_31\cells\r6c7.png,8,1.0,3,3.1126439203887912e-09,0.9999999968873561,0,0,0
predict_31,6,8,demo_export\predict_31\cells\r6c8.png,9,1.0,8,3.7435355129762216e-22,1.0,0,0,0
predict_31,6,9,demo_export\predict_31\cells\r6c9.png,5,1.0,6,6.444988665275009e-25,1.0,0,0,0
predict_31,7,1,demo_export\predict_31\cells\r7c1.png,6,1.0,5,1.2624478168604758e-20,1.0,0,0,0
predict_31,7,2,demo_export\predict_31\cells\r7c2.png,7,1.0,2,3.0681441439184893e-26,1.0,0,0,0
predict_31,7,3,demo_export\predict_31\cells\r7c3.png,8,1.0,9,2.4554058419781635e-16,0.9999999999999998,0,0,0
predict_31,7,4,demo_export\predict_31\cells\r7c4.png,4,1.0,9,5.00985494256588e-25,1.0,0,0,0
predict_31,7,5,demo_export\predict_31\cells\r7c5.png,1,1.0,7,8.86327257524837e-21,1.0,0,0,0
predict_31,7,6,demo_export\predict_31\cells\r7c6.png,5,1.0,6,4.38819803658712e-25,1.0,0,0,0
predict_31,7,7,demo_export\predict_31\cells\r7c7.png,3,1.0,5,1.4092426626132435e-29,1.0,0,0,0
predict_31,7,8,demo_export\predict_31\cells\r7c8.png,2,1.0,7,2.2733151481565897e-38,1.0,0,0,0
predict_31,7,9,demo_export\predict_31\cells\r7c9.png,9,1.0,3,5.961318939058958e-26,1.0,0,0,0
predict_31,8,1,demo_export\predict_31\cells\r8c1.png,2,1.0,7,5.122121909552142e-28,1.0,0,0,0
predict_31,8,2,demo_export\predict_31\cells\r8c2.png,9,1.0,8,9.907149434377972e-19,1.0,0,0,0
predict_31,8,3,demo_export\predict_31\cells\r8c3.png,4,1.0,1,4.22844054902427e-23,1.0,0,0,0
