board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
predict_29,1,1,demo_export\predict_29\cells\r1c1.png,1,1.0,7,1.0665009938516127e-25,1.0,0,0,0
predict_29,1,2,demo_export\predict_29\cells\r1c2.png,8,1.0,3,5.496175549727332e-14,0.999999999999945,0,0,0
predict_29,1,3,demo_export\predict_29\cells\r1c3.png,7,1.0,2,1.478782472783595e-32,1.0,0,0,0
predict_29,1,4,demo_export\predict_29\cells\r1c4.png,9,1.0,3,3.7149886698587374e-27,1.0,0,0,0
predict_29,1,5,demo_export\predict_29\cells\r1c5.png,2,1.0,7,3.4191682529525537e-43,1.0,0,0,0
predict_29,1,6,demo_export\predict_29\cells\r1c6.png,5,1.0,6,4.0762545004933357e-29,1.0,0,0,0
predict_29,1,7,demo_export\predict_29\cells\r1c7.png,4,1.0,1,3.4028184753664655e-33,1.0,0,0,0
predict_29,1,8,demo_export\predict_29\cells\r1c8.png,3,1.0,5,4.025175051366198e-34,1.0,0,0,0
predict_29,1,9,demo_export\predict_29\cells\r1c9.png,6,1.0,5,3.9836330287626715e-23,1.0,0,0,0
predict_29,2,1,demo_export\predict_29\cells\r2c1.png,9,1.0,8,1.4493763945006e-27,1.0,0,0,0
predict_29,2,2,demo_export\predict_29\cells\r2c2.png,2,1.0,7,8.828180325246348e-44,1.0,0,0,0
predict_29,2,3,demo_export\predict_29\cells\r2c3.png,4,1.0,1,1.5991715495691052e-31,1.0,0,0,0
predict_29,2,4,demo_export\predict_29\cells\r2c4.png,3,1.0,8,3.868046526341354e-36,1.0,0,0,0
predict_29,2,5,demo_export\predict_29\cells\r2c5.png,1,1.0,7,2.0604470975912017e-23,1.0,0,0,0
predict_29,2,6,demo_export\predict_29\cells\r2c6.png,6,1.0,5,1.1889034123651683e-29,1.0,0,0,0
predict_29,2,7,demo_export\predict_29\cells\r2c7.png,8,1.0,3,2.715733487970804e-14,0.9999999999999728,0,0,0
predict_29,2,8,demo_export\predict_29\cells\r2c8.png,5,1.0,6,1.6897409978742552e-28,1.0,0,0,0
predict_29,2,9,demo_export\predict_29\cells\r2c9.png,7,1.0,2,5.404982759001809e-29,1.0,0,0,0
predict_29,3,1,demo_export\predict_29\cells\r3c1.png,5,1.0,6,2.8759352136144505e-29,1.0,0,0,0
predict_29,3,2,demo_export\predict_29\cells\r3c2.png,6,1.0,5,4.645468395581375e-23,1.0,0,0,0
predict_29,3,3,demo_export\predict_29\cells\r3c3.png,3,1.0,5,1.0802578418584553e-34,1.0,0,0,0
predict_29,3,4,demo_export\predict_29\cells\r3c4.png,4,1.0,9,2.8034755624632383e-32,1.0,0,0,0
predict_29,3,5,demo_export\predict_29\cells\r3c5.png,8,1.0,3,2.849557070340458e-14,0.9999999999999715,0,0,0
predict_29,3,6,demo_export\predict_29\cells\r3c6.png,7,1.0,2,2.1580416354504143e-34,1.0,0,0,0
predict_29,3,7,demo_export\predict_29\cells\r3c7.png,9,1.0,3,2.3480960993128512e-27,1.0,0,0,0
predict_29,3,8,demo_export\predict_29\cells\r3c8.png,2,1.0,7,3.0968696061578457e-43,1.0,0,0,0
predict_29,3,9,demo_export\predict_29\cells\r3c9.png,1,1.0,7,1.5279901454322411e-24,1.0,0,0,0
predict_29,4,1,demo_export\predict_29\cells\r4c1.png,8,1.0,3,8.505599246840315e-14,0.999999999999915,0,0,0
predict_29,4,2,demo_export\predict_29\cells\r4c2.png,7,1.0,2,9.404016520031718e-33,1.0,0,0,0
predict_29,4,3,demo_export\predict_29\cells\r4c3.png,5,1.0,6,5.416476347798048e-30,1.0,0,0,0
predict_29,4,4,demo_export\predict_29\cells\r4c4.png,2,1.0,7,3.377129299022809e-43,1.0,0,0,0
predict_29,4,5,demo_export\predict_29\cells\r4c5.png,9,1.0,8,6.680411876486576e-26,1.0,0,0,0
predict_29,4,6,demo_export\predict_29\cells\r4c6.png,3,1.0,5,2.7478617173760473e-36,1.0,0,0,0
predict_29,4,7,demo_export\predict_29\cells\r4c7.png,1,1.0,7,5.335433090776194e-22,1.0,0,0,0
predict_29,4,8,demo_export\predict_29\cells\r4c8.png,6,1.0,5,7.72819497599433e-24,1.0,0,0,0
predict_29,4,9,demo_export\predict_29\cells\r4c9.png,4,1.0,1,9.918947146868198e-34,1.0,0,0,0
predict_29,5,1,demo_export\predict_29\cells\r5c1.png,4,1.0,1,4.879100892071052e-30,1.0,0,0,0
predict_29,5,2,demo_export\predict_29\cells\r5c2.png,3,1.0,5,8.329345142525504e-31,1.0,0,0,0
predict_29,5,3,demo_export\predict_29\cells\r5c3.png,6,1.0,5,1.2805198553195555e-20,1.0,0,0,0
predict_29,5,4,demo_export\predict_29\cells\r5c4.png,1,1.0,7,2.4206319150147057e-24,1.0,0,0,0
predict_29,5,5,demo_export\predict_29\cells\r5c5.png,5,1.0,6,5.405472216041582e-31,1.0,0,0,0
predict_29,5,6,demo_export\predict_29\cells\r5c6.png,8,1.0,3,2.0809824132980714e-14,0.9999999999999792,0,0,0
predict_29,5,7,demo_export\predict_29\cells\r5c7.png,7,1.0,2,2.698378047203774e-34,1.0,0,0,0
predict_29,5,8,demo_export\predict_29\cells\r5c8.png,9,1.0,3,1.9760953638724193e-28,1.0,0,0,0
predict_29,5,9,demo_export\predict_29\cells\r5c9.png,2,1.0,7,1.401298464324817e-45,1.0,0,0,0
predict_29,6,1,demo_export\predict_29\cells\r6c1.png,2,1.0,7,6.172792602870964e-39,1.0,0,0,0
predict_29,6,2,demo_export\predict_29\cells\r6c2.png,1,1.0,7,1.0785603160317526e-21,1.0,0,0,0
predict_29,6,3,demo_export\predict_29\cells\r6c3.png,9,1.0,8,1.3655229107991962e-25,1.0,0,0,0
predict_29,6,4,demo_export\predict_29\cells\r6c4.png,7,1.0,2,4.89600873261554e-31,1.0,0,0,0
predict_29,6,5,demo_export\predict_29\cells\r6c5.png,6,1.0,5,1.1678718307185413e-20,1.0,0,0,0
predict_29,6,6,demo_export\predict_29\cells\r6c6.png,4,1.0,1,1.3468487954489982e-30,1.0,0,0,0
predict_29,6,7,demo_export\predict_29\cells\r6c7.png,3,1.0,8,1.9011986452718888e-34,1.0,0,0,0
predict_29,6,8,demo_export\predict_29\cells\r6c8.png,8,1.0,3,2.9919583859603673e-15,0.999999999999997,0,0,0
predict_29,6,9,demo_export\predict_29\cells\r6c9.png,5,1.0,6,4.564959900966343e-30,1.0,0,0,0
predict_29,7,1,demo_export\predict_29\cells\r7c1.png,7,1.0,2,1.2665524389635375e-28,1.0,0,0,0
predict_29,7,2,demo_export\predict_29\cells\r7c2.png,4,1.0,1,1.7991926197640647e-29,1.0,0,0,0
predict_29,7,3,demo_export\predict_29\cells\r7c3.png,2,1.0,7,1.600324885212871e-39,1.0,0,0,0
predict_29,7,4,demo_export\predict_29\cells\r7c4.png,6,1.0,5,1.2047142451753257e-20,1.0,0,0,0
predict_29,7,5,demo_export\predict_29\cells\r7c5.png,3,1.0,5,4.371758411876916e-32,1.0,0,0,0
predict_29,7,6,demo_export\predict_29\cells\r7c6.png,9,1.0,3,2.9840170780166255e-28,1.0,0,0,0
predict_29,7,7,demo_export\predict_29\cells\r7c7.png,5,1.0,6,1.675464447831541e-30,1.0,0,0,0
predict_29,7,8,demo_export\predict_29\cells\r7c8.png,1,1.0,7,5.8216988172224406e-24,1.0,0,0,0
predict_29,7,9,demo_export\predict_29\cells\r7c9.png,8,1.0,3,6.89084913634778e-16,0.9999999999999993,0,0,0
predict_29,8,1,demo_export\predict_29\cells\r8c1.png,3,1.0,8,5.930810028762196e-19,1.0,0,0,0
predict_29,8,2,demo_export\predict_29\cells\r8c2.png,5,1.0,6,2.8293174155041354e-22,1.0,0,0,0
predict_29,8,3,demo_export\predict_29\cells\r8c3.png,1,1.0,7,4.173978186360954e-18,1.0,0,0,0
predict_29,8,4,demo_export\predict_29\cells\r8c4.png,8,1.0,3,2.3988032358548093e-14,0.999999999999976,0,0,0
predict_29,8,5,demo_export\predict_29\cells\r8c5.png,4,1.0,9,3.437587735504911e-26,1.0,0,0,0
predict_29,8,6,demo_export\predict_29\cells\r8c6.png,2,1.0,9,2.563547984206681e-35,1.0,0,0,0
predict_29,8,7,demo_export\predict_29\cells\r8c7.png,6,1.0,5,9.559576412789316e-19,1.0,0,0,0
predict_29,8,8,demo_export\predict_29\cells\r8c8.png,7,1.0,2,6.078054830036316e-28,1.0,0,0,0
predict_29,8,9,demo_export\predict_29\cells\r8c9.png,9,1.0,8,8.522806519442222e-23,1.0,0,0,0
predict_29,9,1,demo_export\predict_29\cells\r9c1.png,6,1.0,8,9.905738610014453e-14,0.999999999999901,0,0,0
predict_29,9,2,demo_export\predict_29\cells\r9c2.png,9,1.0,8,9.646117942750528e-23,1.0,0,0,0
predict_29,9,3,demo_export\predict_29\cells\r9c3.png,8,1.0,3,9.373333298160684e-16,0.9999999999999991,0,0,0
predict_29,9,4,demo_export\predict_29\cells\r9c4.png,5,1.0,6,7.994549659863222e-19,1.0,0,0,0
predict_29,9,5,demo_export\predict_29\cells\r9c5.png,7,1.0,2,7.551982690578473e-27,1.0,0,0,0
predict_29,9,6,demo_export\predict_29\cells\r9c6.png,1,1.0,7,1.1370706168880345e-24,1.0,0,0,0
predict_29,9,7,demo_export\predict_29\cells\r9c7.png,2,1.0,9,2.7196841836476496e-36,1.0,0,0,0
predict_29,9,8,demo_export\predict_29\cells\r9c8.png,4,1.0,1,1.6824198008855825e-30,1.0,0,0,0
predict_29,9,9,demo_export\predict_29\cells\r9c9.png,3,1.0,8,1.3085172788381756e-29,1.0,0,0,0
