board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
predict_28,1,1,demo_export\predict_28\cells\r1c1.png,1,1.0,7,2.565577612170467e-24,1.0,0,0,0
predict_28,1,2,demo_export\predict_28\cells\r1c2.png,9,1.0,3,1.1854956077640282e-25,1.0,0,0,0
predict_28,1,3,demo_export\predict_28\cells\r1c3.png,3,1.0,5,1.382948385654488e-32,1.0,0,0,0
predict_28,1,4,demo_export\predict_28\cells\r1c4.png,2,1.0,7,1.8244906005509118e-42,1.0,0,0,0
predict_28,1,5,demo_export\predict_28\cells\r1c5.png,4,1.0,1,3.288666145489716e-32,1.0,0,0,0
predict_28,1,6,demo_export\predict_28\cells\r1c6.png,6,1.0,5,3.2349863764799867e-26,1.0,0,0,0
predict_28,1,7,demo_export\predict_28\cells\r1c7.png,5,1.0,6,3.381872420875032e-30,1.0,0,0,0
predict_28,1,8,demo_export\predict_28\cells\r1c8.png,7,1.0,2,8.0954238826017e-34,1.0,0,0,0
predict_28,1,9,demo_export\predict_28\cells\r1c9.png,8,1.0,3,3.7486789863125196e-15,0.9999999999999962,0,0,0
predict_28,2,1,demo_export\predict_28\cells\r2c1.png,5,1.0,6,1.420233372804668e-25,1.0,0,0,0
predict_28,2,2,demo_export\predict_28\cells\r2c2.png,7,1.0,2,8.322484017098624e-31,1.0,0,0,0
predict_28,2,3,demo_export\predict_28\cells\r2c3.png,2,1.0,7,2.1257697703807475e-42,1.0,0,0,0
predict_28,2,4,demo_export\predict_28\cells\r2c4.png,1,1.0,7,7.869204651663492e-24,1.0,0,0,0
predict_28,2,5,demo_export\predict_28\cells\r2c5.png,8,1.0,3,9.477386001774954e-16,0.999999999999999,0,0,0
predict_28,2,6,demo_export\predict_28\cells\r2c6.png,3,1.0,5,4.504166499629722e-34,1.0,0,0,0
predict_28,2,7,demo_export\predict_28\cells\r2c7.png,4,1.0,1,6.24315205992908e-31,1.0,0,0,0
predict_28,2,8,demo_export\predict_28\cells\r2c8.png,6,1.0,5,1.6388172386586444e-26,1.0,0,0,0
predict_28,2,9,demo_export\predict_28\cells\r2c9.png,9,1.0,3,1.429521116035437e-27,1.0,0,0,0
