board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
predict_5,1,1,demo_export\predict_5\cells\r1c1.png,0,1.0,5,8.494024927863109e-10,0.9999999991505975,0,0,0
predict_5,1,2,demo_export\predict_5\cells\r1c2.png,0,1.0,5,1.9603496750160085e-14,0.9999999999999803,0,0,0
predict_5,1,3,demo_export\predict_5\cells\r1c3.png,4,1.0,1,5.8249479144099925e-22,1.0,0,0,0
predict_5,1,4,demo_export\predict_5\cells\r1c4.png,0,1.0,5,3.5582660949662337e-12,0.9999999999964417,0,0,0
predict_5,1,5,demo_export\predict_5\cells\r1c5.png,0,1.0,2,9.78952975540931e-14,0.9999999999999021,0,0,0
predict_5,1,6,demo_export\predict_5\cells\r1c6.png,0,1.0,5,2.489740693072031e-14,0.9999999999999751,0,0,0
predict_5,1,7,demo_export\predict_5\cells\r1c7.png,2,1.0,7,1.4566018817988332e-30,1.0,0,0,0
predict_5,1,8,demo_export\predict_5\cells\r1c8.png,0,1.0,7,5.614789553145433e-20,1.0,0,0,0
predict_5,1,9,demo_export\predict_5\cells\r1c9.png,0,1.0,7,1.9328277732912144e-17,1.0,0,0,0
predict_5,2,1,demo_export\predict_5\cells\r2c1.png,0,1.0,5,1.8551319334869643e-12,0.9999999999981448,0,0,0
predict_5,2,2,demo_export\predict_5\cells\r2c2.png,5,1.0,6,5.475778490784658e-19,1.0,0,0,0
predict_5,2,3,demo_export\predict_5\cells\r2c3.png,0,1.0,2,1.2840890307850737e-15,0.9999999999999987,0,0,0
predict_5,2,4,demo_export\predict_5\cells\r2c4.png,0,1.0,5,1.0369558510470167e-11,0.9999999999896304,0,0,0
predict_5,2,5,demo_export\predict_5\cells\r2c5.png,0,1.0,2,2.7314611076439954e-12,0.9999999999972685,0,0,0
predict_5,2,6,demo_export\predict_5\cells\r2c6.png,0,1.0,7,1.0057926713713528e-14,0.9999999999999899,0,0,0
predict_5,2,7,demo_export\predict_5\cells\r2c7.png,0,1.0,7,3.5646621483762476e-21,1.0,0,0,0
predict_5,2,8,demo_export\predict_5\cells\r2c8.png,4,1.0,1,5.552449866692579e-26,1.0,0,0,0
predict_5,2,9,demo_export\predict_5\cells\r2c9.png,0,1.0,7,2.996118052810607e-21,1.0,0,0,0
predict_5,3,1,demo_export\predict_5\cells\r3c1.png,0,1.0,5,2.9710415985068073e-12,0.9999999999970289,0,0,0
predict_5,3,2,demo_export\predict_5\cells\r3c2.png,1,1.0,7,3.3426790625406578e-21,1.0,0,0,0
predict_5,3,3,demo_export\predict_5\cells\r3c3.png,0,1.0,5,1.2132460591729455e-09,0.9999999987867539,0,0,0
predict_5,3,4,demo_export\predict_5\cells\r3c4.png,5,1.0,6,5.631057166245358e-17,0.9999999999999999,0,0,0
predict_5,3,5,demo_export\predict_5\cells\r3c5.png,4,1.0,1,3.043067113261821e-29,1.0,0,0,0
predict_5,3,6,demo_export\predict_5\cells\r3c6.png,3,1.0,9,7.807606441791565e-32,1.0,0,0,0
predict_5,3,7,demo_export\predict_5\cells\r3c7.png,0,1.0,2,1.0839829365359534e-16,0.9999999999999999,0,0,0
predict_5,3,8,demo_export\predict_5\cells\r3c8.png,8,1.0,3,4.118875582942959e-16,0.9999999999999996,0,0,0
predict_5,3,9,demo_export\predict_5\cells\r3c9.png,0,1.0,7,1.81806622403071e-17,1.0,0,0,0
predict_5,4,1,demo_export\predict_5\cells\r4c1.png,5,1.0,6,1.2514427292836458e-14,0.9999999999999875,0,0,0
predict_5,4,2,demo_export\predict_5\cells\r4c2.png,0,1.0,5,1.9475645914738876e-16,0.9999999999999998,0,0,0
predict_5,4,3,demo_export\predict_5\cells\r4c3.png,0,1.0,2,3.7497497418369674e-16,0.9999999999999997,0,0,0
predict_5,4,4,demo_export\predict_5\cells\r4c4.png,0,1.0,2,8.708620304921644e-13,0.9999999999991291,0,0,0
predict_5,4,5,demo_export\predict_5\cells\r4c5.png,2,1.0,7,9.138777974712177e-33,1.0,0,0,0
predict_5,4,6,demo_export\predict_5\cells\r4c6.png,0,1.0,7,3.0465601943831884e-16,0.9999999999999997,0,0,0
predict_5,4,7,demo_export\predict_5\cells\r4c7.png,0,1.0,7,3.138240445185575e-21,1.0,0,0,0
predict_5,4,8,demo_export\predict_5\cells\r4c8.png,0,1.0,7,3.677885120048536e-22,1.0,0,0,0
predict_5,4,9,demo_export\predict_5\cells\r4c9.png,1,1.0,7,1.3484743380330814e-21,1.0,0,0,0
predict_5,5,1,demo_export\predict_5\cells\r5c1.png,1,1.0,7,6.339861698415208e-19,1.0,0,0,0
predict_5,5,2,demo_export\predict_5\cells\r5c2.png,0,1.0,5,3.0308452969585176e-10,0.9999999996969154,0,0,0
predict_5,5,3,demo_export\predict_5\cells\r5c3.png,0,1.0,5,1.0285256674125165e-10,0.9999999998971474,0,0,0
predict_5,5,4,demo_export\predict_5\cells\r5c4.png,3,1.0,8,1.2178342949721748e-24,1.0,0,0,0
predict_5,5,5,demo_export\predict_5\cells\r5c5.png,5,1.0,6,1.6862706865875687e-20,1.0,0,0,0
predict_5,5,6,demo_export\predict_5\cells\r5c6.png,8,1.0,3,6.810075015706426e-16,0.9999999999999993,0,0,0
predict_5,5,7,demo_export\predict_5\cells\r5c7.png,0,1.0,2,2.7034747189383715e-14,0.9999999999999729,0,0,0
predict_5,5,8,demo_export\predict_5\cells\r5c8.png,0,1.0,7,1.1770744382427122e-16,0.9999999999999999,0,0,0
predict_5,5,9,demo_export\predict_5\cells\r5c9.png,7,1.0,2,1.2608316855456789e-26,1.0,0,0,0
predict_5,6,1,demo_export\predict_5\cells\r6c1.png,3,1.0,8,6.467561631354817e-21,1.0,0,0,0
predict_5,6,2,demo_export\predict_5\cells\r6c2.png,0,1.0,5,2.0122100600344917e-12,0.9999999999979878,0,0,0
predict_5,6,3,demo_export\predict_5\cells\r6c3.png,0,1.0,2,1.1442249388311939e-15,0.9999999999999989,0,0,0
predict_5,6,4,demo_export\predict_5\cells\r6c4.png,7,1.0,2,1.3544133373114666e-21,1.0,0,0,0
predict_5,6,5,demo_export\predict_5\cells\r6c5.png,0,1.0,2,8.721536405402464e-13,0.9999999999991278,0,0,0
predict_5,6,6,demo_export\predict_5\cells\r6c6.png,1,1.0,7,9.088171770617086e-23,1.0,0,0,0
predict_5,6,7,demo_export\predict_5\cells\r6c7.png,0,1.0,7,2.298301427945098e-19,1.0,0,0,0
predict_5,6,8,demo_export\predict_5\cells\r6c8.png,0,1.0,7,1.6857129212854636e-18,1.0,0,0,0
predict_5,6,9,demo_export\predict_5\cells\r6c9.png,8,1.0,3,4.299716058390568e-16,0.9999999999999996,0,0,0
predict_5,7,1,demo_export\predict_5\cells\r7c1.png,0,1.0,5,6.87967044443738e-13,0.999999999999312,0,0,0
predict_5,7,2,demo_export\predict_5\cells\r7c2.png,7,1.0,2,1.3678195803227036e-21,1.0,0,0,0
predict_5,7,3,demo_export\predict_5\cells\r7c3.png,0,1.0,5,5.383145313311703e-16,0.9999999999999994,0,0,0
