board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
predict_1,1,1,demo_export\predict_1\cells\r1c1.png,9,1.0,8,9.738513118502358e-23,1.0,0,0,0
predict_1,1,2,demo_export\predict_1\cells\r1c2.png,0,1.0,7,1.5534570800861495e-23,1.0,0,0,0
predict_1,1,3,demo_export\predict_1\cells\r1c3.png,0,1.0,7,3.8791843739234266e-23,1.0,0,0,0
predict_1,1,4,demo_export\predict_1\cells\r1c4.png,0,1.0,7,9.700800834067362e-24,1.0,0,0,0
predict_1,1,5,demo_export\predict_1\cells\r1c5.png,0,1.0,1,1.3472691131866412e-24,1.0,0,0,0
predict_1,1,6,demo_export\predict_1\cells\r1c6.png,0,1.0,1,7.926806190278985e-25,1.0,0,0,0
predict_1,1,7,demo_export\predict_1\cells\r1c7.png,0,1.0,1,8.37346170000545e-25,1.0,0,0,0
predict_1,1,8,demo_export\predict_1\cells\r1c8.png,3,1.0,8,1.1175364669716096e-36,1.0,0,0,0
predict_1,1,9,demo_export\predict_1\cells\r1c9.png,0,1.0,1,1.7735277367400992e-24,1.0,0,0,0
predict_1,2,1,demo_export\predict_1\cells\r2c1.png,0,1.0,7,7.602357708239888e-21,1.0,0,0,0
predict_1,2,2,demo_export\predict_1\cells\r2c2.png,4,1.0,9,4.5640302024842775e-33,1.0,0,0,0
predict_1,2,3,demo_export\predict_1\cells\r2c3.png,5,1.0,9,1.8734819108060347e-25,1.0,0,0,0
predict_1,2,4,demo_export\predict_1\cells\r2c4.png,0,1.0,1,6.195957110410314e-25,1.0,0,0,0
predict_1,2,5,demo_export\predict_1\cells\r2c5.png,0,1.0,1,1.84619701168338e-24,1.0,0,0,0
predict_1,2,6,demo_export\predict_1\cells\r2c6.png,0,1.0,1,8.236696391829218e-25,1.0,0,0,0
predict_1,2,7,demo_export\predict_1\cells\r2c7.png,1,1.0,7,1.7704938561802644e-30,1.0,0,0,0
predict_1,2,8,demo_export\predict_1\cells\r2c8.png,0,1.0,1,1.333235080467533e-24,1.0,0,0,0
predict_1,2,9,demo_export\predict_1\cells\r2c9.png,0,1.0,1,1.688159576159797e-24,1.0,0,0,0
predict_1,3,1,demo_export\predict_1\cells\r3c1.png,0,1.0,7,1.1555768598510216e-23,1.0,0,0,0
predict_1,3,2,demo_export\predict_1\cells\r3c2.png,0,1.0,7,1.5352087659246327e-20,1.0,0,0,0
predict_1,3,3,demo_export\predict_1\cells\r3c3.png,0,1.0,7,3.393947902699215e-20,1.0,0,0,0
predict_1,3,4,demo_export\predict_1\cells\r3c4.png,0,1.0,1,5.286679546235709e-25,1.0,0,0,0
predict_1,3,5,demo_export\predict_1\cells\r3c5.png,0,1.0,1,1.3249960199581785e-24,1.0,0,0,0
predict_1,3,6,demo_export\predict_1\cells\r3c6.png,7,1.0,2,1.1887013971957605e-33,1.0,0,0,0
predict_1,3,7,demo_export\predict_1\cells\r3c7.png,0,1.0,1,5.609123483016403e-25,1.0,0,0,0
predict_1,3,8,demo_export\predict_1\cells\r3c8.png,9,1.0,8,1.3362509709639056e-29,1.0,0,0,0
predict_1,3,9,demo_export\predict_1\cells\r3c9.png,0,1.0,1,4.438519473731168e-25,1.0,0,0,0
predict_1,4,1,demo_export\predict_1\cells\r4c1.png,3,1.0,8,1.525325171745439e-36,1.0,0,0,0
predict_1,4,2,demo_export\predict_1\cells\r4c2.png,0,1.0,7,9.052749442104864e-21,1.0,0,0,0
predict_1,4,3,demo_export\predict_1\cells\r4c3.png,0,1.0,7,3.2049572644611492e-24,1.0,0,0,0
predict_1,4,4,demo_export\predict_1\cells\r4c4.png,0,1.0,1,7.70893464117052e-25,1.0,0,0,0
predict_1,4,5,demo_export\predict_1\cells\r4c5.png,1,1.0,7,7.377395774913216e-30,1.0,0,0,0
predict_1,4,6,demo_export\predict_1\cells\r4c6.png,0,1.0,1,1.3279814640539874e-24,1.0,0,0,0
predict_1,4,7,demo_export\predict_1\cells\r4c7.png,6,1.0,5,2.332815997931593e-23,1.0,0,0,0
predict_1,4,8,demo_export\predict_1\cells\r4c8.png,0,1.0,1,1.1123501813087368e-24,1.0,0,0,0
predict_1,4,9,demo_export\predict_1\cells\r4c9.png,0,1.0,1,4.6905329228175985e-25,1.0,0,0,0
predict_1,5,1,demo_export\predict_1\cells\r5c1.png,2,1.0,7,9.793144226031145e-27,1.0,0,0,0
predict_1,5,2,demo_export\predict_1\cells\r5c2.png,0,1.0,7,1.858550739119931e-22,1.0,0,0,0
predict_1,5,3,demo_export\predict_1\cells\r5c3.png,0,1.0,1,1.2585264028690297e-24,1.0,0,0,0
predict_1,5,4,demo_export\predict_1\cells\r5c4.png,4,1.0,9,9.622253658417599e-33,1.0,0,0,0
predict_1,5,5,demo_export\predict_1\cells\r5c5.png,0,1.0,1,1.3879589531083936e-24,1.0,0,0,0
predict_1,5,6,demo_export\predict_1\cells\r5c6.png,9,1.0,8,1.118069740264844e-28,1.0,0,0,0
predict_1,5,7,demo_export\predict_1\cells\r5c7.png,0,1.0,1,5.172454952350035e-25,1.0,0,0,0
predict_1,5,8,demo_export\predict_1\cells\r5c8.png,0,1.0,1,1.8803635635646335e-24,1.0,0,0,0
predict_1,5,9,demo_export\predict_1\cells\r5c9.png,5,1.0,9,5.956883214248243e-27,1.0,0,0,0
predict_1,6,1,demo_export\predict_1\cells\r6c1.png,0,1.0,5,5.990992083564697e-29,1.0,0,0,0
predict_1,6,2,demo_export\predict_1\cells\r6c2.png,0,1.0,7,8.010621221787566e-23,1.0,0,0,0
predict_1,6,3,demo_export\predict_1\cells\r6c3.png,8,1.0,9,1.2616274545304988e-23,1.0,0,0,0
predict_1,6,4,demo_export\predict_1\cells\r6c4.png,0,1.0,1,8.051205117689747e-25,1.0,0,0,0
predict_1,6,5,demo_export\predict_1\cells\r6c5.png,6,1.0,5,1.7893195734231693e-25,1.0,0,0,0
predict_1,6,6,demo_export\predict_1\cells\r6c6.png,0,1.0,1,2.304898131609731e-24,1.0,0,0,0
predict_1,6,7,demo_export\predict_1\cells\r6c7.png,0,1.0,1,8.91843540953994e-25,1.0,0,0,0
predict_1,6,8,demo_export\predict_1\cells\r6c8.png,0,1.0,1,2.118783755962748e-24,1.0,0,0,0
predict_1,6,9,demo_export\predict_1\cells\r6c9.png,9,1.0,8,7.501145819114524e-24,1.0,0,0,0
predict_1,7,1,demo_export\predict_1\cells\r7c1.png,0,1.0,5,5.79815871477258e-25,1.0,0,0,0
predict_1,7,2,demo_export\predict_1\cells\r7c2.png,5,1.0,9,1.079625733546625e-30,1.0,0,0,0
predict_1,7,3,demo_export\predict_1\cells\r7c3.png,0,1.0,1,8.00924245069742e-24,1.0,0,0,0
predict_1,7,4,demo_export\predict_1\cells\r7c4.png,8,1.0,9,1.4848594712621218e-24,1.0,0,0,0
predict_1,7,5,demo_export\predict_1\cells\r7c5.png,0,1.0,1,1.4134079017336629e-24,1.0,0,0,0
predict_1,7,6,demo_export\predict_1\cells\r7c6.png,0,1.0,1,2.411213113021593e-24,1.0,0,0,0
predict_1,7,7,demo_export\predict_1\cells\r7c7.png,0,1.0,1,5.680245210078866e-25,1.0,0,0,0
predict_1,7,8,demo_export\predict_1\cells\r7c8.png,0,1.0,1,1.0430406649607924e-24,1.0,0,0,0
predict_1,7,9,demo_export\predict_1\cells\r7c9.png,0,1.0,1,4.0890356530946e-24,1.0,0,0,0
predict_1,8,1,demo_export\predict_1\cells\r8c1.png,0,1.0,7,6.667379894332325e-25,1.0,0,0,0
predict_1,8,2,demo_export\predict_1\cells\r8c2.png,0,1.0,7,3.791640427681442e-21,1.0,0,0,0
predict_1,8,3,demo_export\predict_1\cells\r8c3.png,1,1.0,7,3.00818502369778e-31,1.0,0,0,0
predict_1,8,4,demo_export\predict_1\cells\r8c4.png,0,1.0,1,1.432481966776228e-24,1.0,0,0,0
predict_1,8,5,demo_export\predict_1\cells\r8c5.png,0,1.0,1,1.3054593866023144e-24,1.0,0,0,0
predict_1,8,6,demo_export\predict_1\cells\r8c6.png,0,1.0,1,2.5810384970518936e-24,1.0,0,0,0
predict_1,8,7,demo_export\predict_1\cells\r8c7.png,8,1.0,9,1.8344988027941717e-19,1.0,0,0,0
predict_1,8,8,demo_export\predict_1\cells\r8c8.png,2,1.0,9,5.2349623376573144e-33,1.0,0,0,0
predict_1,8,9,demo_export\predict_1\cells\r8c9.png,0,1.0,1,1.2452973040960865e-25,1.0,0,0,0
predict_1,9,1,demo_export\predict_1\cells\r9c1.png,0,1.0,7,5.581935589133187e-23,1.0,0,0,0
predict_1,9,2,demo_export\predict_1\cells\r9c2.png,7,1.0,2,1.1876006202046124e-32,1.0,0,0,0
predict_1,9,3,demo_export\predict_1\cells\r9c3.png,0,1.0,7,1.0472639067586791e-22,1.0,0,0,0
predict_1,9,4,demo_export\predict_1\cells\r9c4.png,0,1.0,1,5.126178695320347e-24,1.0,0,0,0
predict_1,9,5,demo_export\predict_1\cells\r9c5.png,0,1.0,1,1.7165767125485735e-24,1.0,0,0,0
predict_1,9,6,demo_export\predict_1\cells\r9c6.png,0,1.0,1,5.4144683075638186e-24,1.0,0,0,0
predict_1,9,7,demo_export\predict_1\cells\r9c7.png,0,1.0,1,3.232214183673572e-24,1.0,0,0,0
predict_1,9,8,demo_export\predict_1\cells\r9c8.png,0,1.0,1,3.553171512078377e-24,1.0,0,0,0
predict_1,9,9,demo_export\predict_1\cells\r9c9.png,3,1.0,8,5.418942587778713e-20,1.0,0,0,0
