board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
predict_15,1,1,demo_export\predict_15\cells\r1c1.png,8,1.0,6,4.1808752640482005e-12,0.9999999999958191,0,0,0
predict_15,1,2,demo_export\predict_15\cells\r1c2.png,0,1.0,1,6.156440371365871e-27,1.0,0,0,0
predict_15,1,3,demo_export\predict_15\cells\r1c3.png,0,1.0,1,6.160011430668754e-27,1.0,0,0,0
predict_15,1,4,demo_export\predict_15\cells\r1c4.png,0,1.0,1,4.97843453567373e-27,1.0,0,0,0
predict_15,1,5,demo_export\predict_15\cells\r1c5.png,6,1.0,5,8.242368679220027e-29,1.0,0,0,0
predict_15,1,6,demo_export\predict_15\cells\r1c6.png,5,1.0,6,1.941106938739257e-21,1.0,0,0,0
predict_15,1,7,demo_export\predict_15\cells\r1c7.png,0,1.0,1,6.059098094186707e-27,1.0,0,0,0
predict_15,1,8,demo_export\predict_15\cells\r1c8.png,0,1.0,1,6.1633255709170555e-27,1.0,0,0,0
predict_15,1,9,demo_export\predict_15\cells\r1c9.png,9,1.0,3,3.312808648300944e-29,1.0,0,0,0
predict_15,2,1,demo_export\predict_15\cells\r2c1.png,6,1.0,5,7.151944610063923e-30,1.0,0,0,0
predict_15,2,2,demo_export\predict_15\cells\r2c2.png,0,1.0,1,6.163208089190448e-27,1.0,0,0,0
predict_15,2,3,demo_export\predict_15\cells\r2c3.png,4,1.0,1,8.583467724258019e-29,1.0,0,0,0
predict_15,2,4,demo_export\predict_15\cells\r2c4.png,0,1.0,1,5.0185335526738386e-27,1.0,0,0,0
predict_15,2,5,demo_export\predict_15\cells\r2c5.png,9,1.0,3,8.112168592742158e-29,1.0,0,0,0
predict_15,2,6,demo_export\predict_15\cells\r2c6.png,2,1.0,7,5.411704246903455e-38,1.0,0,0,0
predict_15,2,7,demo_export\predict_15\cells\r2c7.png,0,1.0,1,6.163208089190448e-27,1.0,0,0,0
predict_15,2,8,demo_export\predict_15\cells\r2c8.png,5,1.0,6,2.9651670888833735e-22,1.0,0,0,0
predict_15,2,9,demo_export\predict_15\cells\r2c9.png,7,1.0,2,2.8489993764447195e-20,1.0,0,0,0
predict_15,3,1,demo_export\predict_15\cells\r3c1.png,5,1.0,6,5.9414468928930315e-21,1.0,0,0,0
predict_15,3,2,demo_export\predict_15\cells\r3c2.png,0,1.0,1,5.780419112721785e-27,1.0,0,0,0
predict_15,3,3,demo_export\predict_15\cells\r3c3.png,2,1.0,7,5.773092394620196e-38,1.0,0,0,0
predict_15,3,4,demo_export\predict_15\cells\r3c4.png,7,1.0,2,7.389702492400866e-23,1.0,0,0,0
predict_15,3,5,demo_export\predict_15\cells\r3c5.png,1,1.0,7,3.5694729403459765e-17,1.0,0,0,0
predict_15,3,6,demo_export\predict_15\cells\r3c6.png,8,1.0,6,7.296110737060532e-14,0.9999999999999271,0,0,0
predict_15,3,7,demo_export\predict_15\cells\r3c7.png,4,1.0,6,1.6491146468108985e-26,1.0,0,0,0
predict_15,3,8,demo_export\predict_15\cells\r3c8.png,3,1.0,5,1.9480327646657473e-31,1.0,0,0,0
predict_15,3,9,demo_export\predict_15\cells\r3c9.png,0,1.0,1,5.731039424505663e-27,1.0,0,0,0
predict_15,4,1,demo_export\predict_15\cells\r4c1.png,0,1.0,1,6.401269978500221e-27,1.0,0,0,0
predict_15,4,2,demo_export\predict_15\cells\r4c2.png,5,1.0,6,2.411593982955243e-21,1.0,0,0,0
predict_15,4,3,demo_export\predict_15\cells\r4c3.png,3,1.0,5,6.290054284526889e-31,1.0,0,0,0
predict_15,4,4,demo_export\predict_15\cells\r4c4.png,9,1.0,2,1.1734446798789734e-28,1.0,0,0,0
predict_15,4,5,demo_export\predict_15\cells\r4c5.png,8,1.0,6,2.4383422256128717e-13,0.9999999999997562,0,0,0
predict_15,4,6,demo_export\predict_15\cells\r4c6.png,6,1.0,5,7.656677228313005e-33,1.0,0,0,0
predict_15,4,7,demo_export\predict_15\cells\r4c7.png,0,1.0,1,6.2902589913197516e-27,1.0,0,0,0
predict_15,4,8,demo_export\predict_15\cells\r4c8.png,0,1.0,1,6.2310069862087006e-27,1.0,0,0,0
predict_15,4,9,demo_export\predict_15\cells\r4c9.png,1,1.0,7,2.863658914244689e-17,1.0,0,0,0
predict_15,5,1,demo_export\predict_15\cells\r5c1.png,0,1.0,1,6.184404103786396e-27,1.0,0,0,0
predict_15,5,2,demo_export\predict_15\cells\r5c2.png,0,1.0,1,6.163208089190448e-27,1.0,0,0,0
predict_15,5,3,demo_export\predict_15\cells\r5c3.png,0,1.0,1,6.163208089190448e-27,1.0,0,0,0
