board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
real_train_9,1,1,demo_export\real_train_9\cells\r1c1.png,2,1.0,7,1.4528587354184307e-19,1.0,0,0,0
real_train_9,1,2,demo_export\real_train_9\cells\r1c2.png,6,1.0,4,1.2515792743034656e-17,1.0,0,0,0
real_train_9,1,3,demo_export\real_train_9\cells\r1c3.png,3,1.0,8,8.024721006063124e-23,1.0,0,0,0
real_train_9,1,4,demo_export\real_train_9\cells\r1c4.png,0,1.0,5,2.0670449943707703e-15,0.9999999999999979,0,0,0
real_train_9,1,5,demo_export\real_train_9\cells\r1c5.png,4,1.0,1,4.588570221283967e-20,1.0,0,0,0
real_train_9,1,6,demo_export\real_train_9\cells\r1c6.png,0,1.0,5,1.1061392670282067e-15,0.9999999999999989,0,0,0
real_train_9,1,7,demo_export\real_train_9\cells\r1c7.png,0,1.0,5,6.173072442756597e-14,0.9999999999999383,0,0,0
real_train_9,1,8,demo_export\real_train_9\cells\r1c8.png,0,1.0,2,1.3961477309981142e-16,0.9999999999999999,0,0,0
real_train_9,1,9,demo_export\real_train_9\cells\r1c9.png,0,1.0,5,7.732535823397248e-15,0.9999999999999922,0,0,0
real_train_9,2,1,demo_export\real_train_9\cells\r2c1.png,9,1.0,4,1.4228959677176078e-10,0.9999999998577104,0,0,0
real_train_9,2,2,demo_export\real_train_9\cells\r2c2.png,5,1.0,3,1.250163963643176e-14,0.9999999999999875,0,0,0
real_train_9,2,3,demo_export\real_train_9\cells\r2c3.png,0,1.0,5,6.222497154042064e-14,0.9999999999999378,0,0,0
real_train_9,2,4,demo_export\real_train_9\cells\r2c4.png,0,1.0,5,8.444101097331274e-16,0.9999999999999991,0,0,0
real_train_9,2,5,demo_export\real_train_9\cells\r2c5.png,0,1.0,5,2.986537883317708e-14,0.9999999999999701,0,0,0
real_train_9,2,6,demo_export\real_train_9\cells\r2c6.png,0,1.0,5,1.667678700619261e-15,0.9999999999999983,0,0,0
real_train_9,2,7,demo_export\real_train_9\cells\r2c7.png,4,1.0,1,8.644688482794098e-21,1.0,0,0,0
real_train_9,2,8,demo_export\real_train_9\cells\r2c8.png,0,1.0,5,6.027186941811452e-14,0.9999999999999397,0,0,0
real_train_9,2,9,demo_export\real_train_9\cells\r2c9.png,0,1.0,5,2.289680218429263e-13,0.9999999999997711,0,0,0
real_train_9,3,1,demo_export\real_train_9\cells\r3c1.png,7,1.0,2,3.435642205841874e-14,0.9999999999999657,0,0,0
