board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
predict_27,1,1,demo_export\predict_27\cells\r1c1.png,1,1.0,7,6.537800714572203e-24,1.0,0,0,0
predict_27,1,2,demo_export\predict_27\cells\r1c2.png,8,1.0,3,7.549901459222297e-14,0.9999999999999245,0,0,0
predict_27,1,3,demo_export\predict_27\cells\r1c3.png,6,1.0,5,8.559722685451669e-23,1.0,0,0,0
predict_27,1,4,demo_export\predict_27\cells\r1c4.png,3,1.0,5,6.235713415045996e-35,1.0,0,0,0
predict_27,1,5,demo_export\predict_27\cells\r1c5.png,4,1.0,9,2.931098984132014e-32,1.0,0,0,0
predict_27,1,6,demo_export\predict_27\cells\r1c6.png,5,1.0,6,1.07349950837997e-28,1.0,0,0,0
predict_27,1,7,demo_export\predict_27\cells\r1c7.png,7,1.0,2,3.188989440796168e-34,1.0,0,0,0
predict_27,1,8,demo_export\predict_27\cells\r1c8.png,2,1.0,7,7.42688186092153e-44,1.0,0,0,0
predict_27,1,9,demo_export\predict_27\cells\r1c9.png,9,1.0,3,3.710290417685443e-25,1.0,0,0,0
predict_27,2,1,demo_export\predict_27\cells\r2c1.png,3,1.0,8,4.2595391971537735e-31,1.0,0,0,0
predict_27,2,2,demo_export\predict_27\cells\r2c2.png,2,1.0,7,4.2505586318364676e-41,1.0,0,0,0
predict_27,2,3,demo_export\predict_27\cells\r2c3.png,5,1.0,6,2.1679991161322953e-28,1.0,0,0,0
predict_27,2,4,demo_export\predict_27\cells\r2c4.png,9,1.0,8,1.0172364528268568e-23,1.0,0,0,0
predict_27,2,5,demo_export\predict_27\cells\r2c5.png,7,1.0,2,1.062870310538401e-32,1.0,0,0,0
predict_27,2,6,demo_export\predict_27\cells\r2c6.png,6,1.0,5,2.684886858324549e-26,1.0,0,0,0
predict_27,2,7,demo_export\predict_27\cells\r2c7.png,1,1.0,7,7.36330420884073e-24,1.0,0,0,0
predict_27,2,8,demo_export\predict_27\cells\r2c8.png,4,1.0,1,1.6362831992683508e-31,1.0,0,0,0
predict_27,2,9,demo_export\predict_27\cells\r2c9.png,8,1.0,3,3.136466653684924e-15,0.9999999999999969,0,0,0
predict_27,3,1,demo_export\predict_27\cells\r3c1.png,7,1.0,2,8.401052366795721e-30,1.0,0,0,0
predict_27,3,2,demo_export\predict_27\cells\r3c2.png,9,1.0,3,6.4493416983576315e-25,1.0,0,0,0
predict_27,3,3,demo_export\predict_27\cells\r3c3.png,4,1.0,1,2.324101854457087e-31,1.0,0,0,0
predict_27,3,4,demo_export\predict_27\cells\r3c4.png,2,1.0,7,1.8448094282836217e-41,1.0,0,0,0
predict_27,3,5,demo_export\predict_27\cells\r3c5.png,8,1.0,3,6.269483088065797e-14,0.9999999999999373,0,0,0
predict_27,3,6,demo_export\predict_27\cells\r3c6.png,1,1.0,7,4.800923159665832e-25,1.0,0,0,0
predict_27,3,7,demo_export\predict_27\cells\r3c7.png,6,1.0,5,1.6722267157987766e-23,1.0,0,0,0
predict_27,3,8,demo_export\predict_27\cells\r3c8.png,3,1.0,5,4.337155752013745e-33,1.0,0,0,0
predict_27,3,9,demo_export\predict_27\cells\r3c9.png,5,1.0,6,1.921375491524975e-31,1.0,0,0,0
predict_27,4,1,demo_export\predict_27\cells\r4c1.png,5,1.0,6,3.358766602747974e-24,1.0,0,0,0
predict_27,4,2,demo_export\predict_27\cells\r4c2.png,4,1.0,1,1.3728187340219635e-26,1.0,0,0,0
predict_27,4,3,demo_export\predict_27\cells\r4c3.png,3,1.0,5,1.0895600337884751e-29,1.0,0,0,0
predict_27,4,4,demo_export\predict_27\cells\r4c4.png,1,1.0,7,3.094894646280019e-21,1.0,0,0,0
predict_27,4,5,demo_export\predict_27\cells\r4c5.png,2,1.0,7,5.20722509343102e-41,1.0,0,0,0
predict_27,4,6,demo_export\predict_27\cells\r4c6.png,9,1.0,8,1.6919374310349004e-24,1.0,0,0,0
predict_27,4,7,demo_export\predict_27\cells\r4c7.png,8,1.0,3,1.9133072947166707e-13,0.9999999999998087,0,0,0
predict_27,4,8,demo_export\predict_27\cells\r4c8.png,7,1.0,2,2.14159726474842e-28,1.0,0,0,0
predict_27,4,9,demo_export\predict_27\cells\r4c9.png,6,1.0,5,3.5028037404001995e-21,1.0,0,0,0
predict_27,5,1,demo_export\predict_27\cells\r5c1.png,8,1.0,9,1.7619918382411753e-14,0.9999999999999823,0,0,0
predict_27,5,2,demo_export\predict_27\cells\r5c2.png,6,1.0,5,2.925159461915762e-15,0.9999999999999971,0,0,0
predict_27,5,3,demo_export\predict_27\cells\r5c3.png,7,1.0,2,2.153684441523923e-25,1.0,0,0,0
predict_27,5,4,demo_export\predict_27\cells\r5c4.png,4,1.0,9,2.903070293452655e-23,1.0,0,0,0
predict_27,5,5,demo_export\predict_27\cells\r5c5.png,5,1.0,6,7.105898895467114e-24,1.0,0,0,0
predict_27,5,6,demo_export\predict_27\cells\r5c6.png,3,1.0,5,8.049968085182747e-27,1.0,0,0,0
predict_27,5,7,demo_export\predict_27\cells\r5c7.png,9,1.0,8,9.66899080692523e-24,1.0,0,0,0
predict_27,5,8,demo_export\predict_27\cells\r5c8.png,1,1.0,7,2.673550491113101e-20,1.0,0,0,0
predict_27,5,9,demo_export\predict_27\cells\r5c9.png,2,1.0,7,6.187734344809033e-26,1.0,0,0,0
predict_27,6,1,demo_export\predict_27\cells\r6c1.png,9,1.0,8,9.19267948273914e-21,1.0,0,0,0
predict_27,6,2,demo_export\predict_27\cells\r6c2.png,1,1.0,7,6.720129033715023e-19,1.0,0,0,0
predict_27,6,3,demo_export\predict_27\cells\r6c3.png,2,1.0,9,1.2206978483299143e-34,1.0,0,0,0
predict_27,6,4,demo_export\predict_27\cells\r6c4.png,8,1.0,3,5.473993196794752e-15,0.9999999999999946,0,0,0
predict_27,6,5,demo_export\predict_27\cells\r6c5.png,6,1.0,5,3.6796449710355494e-19,1.0,0,0,0
predict_27,6,6,demo_export\predict_27\cells\r6c6.png,7,1.0,2,9.393598419228912e-30,1.0,0,0,0
predict_27,6,7,demo_export\predict_27\cells\r6c7.png,3,1.0,5,1.680206250983436e-31,1.0,0,0,0
predict_27,6,8,demo_export\predict_27\cells\r6c8.png,5,1.0,6,2.076753755378078e-27,1.0,0,0,0
predict_27,6,9,demo_export\predict_27\cells\r6c9.png,4,1.0,9,2.348083631925727e-30,1.0,0,0,0
predict_27,7,1,demo_export\predict_27\cells\r7c1.png,6,1.0,5,7.18677677243222e-18,1.0,0,0,0
predict_27,7,2,demo_export\predict_27\cells\r7c2.png,3,1.0,5,1.435090828397407e-24,1.0,0,0,0
predict_27,7,3,demo_export\predict_27\cells\r7c3.png,8,1.0,3,1.1224190285161976e-15,0.9999999999999989,0,0,0
predict_27,7,4,demo_export\predict_27\cells\r7c4.png,5,1.0,6,2.6849729723531155e-23,1.0,0,0,0
predict_27,7,5,demo_export\predict_27\cells\r7c5.png,1,1.0,7,1.1231870331964152e-20,1.0,0,0,0
predict_27,7,6,demo_export\predict_27\cells\r7c6.png,2,1.0,7,2.187496048482463e-36,1.0,0,0,0
predict_27,7,7,demo_export\predict_27\cells\r7c7.png,4,1.0,1,1.910735259905682e-29,1.0,0,0,0
predict_27,7,8,demo_export\predict_27\cells\r7c8.png,9,1.0,3,2.6199016679178485e-26,1.0,0,0,0
predict_27,7,9,demo_export\predict_27\cells\r7c9.png,7,1.0,2,1.4170004287998568e-28,1.0,0,0,0
predict_27,8,1,demo_export\predict_27\cells\r8c1.png,4,1.0,9,1.3755381892187498e-20,1.0,0,0,0
predict_27,8,2,demo_export\predict_27\cells\r8c2.png,5,1.0,6,2.5029696929333278e-20,1.0,0,0,0
predict_27,8,3,demo_export\predict_27\cells\r8c3.png,9,1.0,8,1.2593021879314302e-20,1.0,0,0,0
predict_27,8,4,demo_export\predict_27\cells\r8c4.png,7,1.0,2,3.473282767019788e-26,1.0,0,0,0
