board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
real_train_8,1,1,demo_export\real_train_8\cells\r1c1.png,8,1.0,3,3.0081981251416003e-15,0.999999999999997,0,0,0
real_train_8,1,2,demo_export\real_train_8\cells\r1c2.png,0,1.0,2,2.5919615820587457e-16,0.9999999999999998,0,0,0
real_train_8,1,3,demo_export\real_train_8\cells\r1c3.png,2,1.0,1,1.2555811741069972e-18,1.0,0,0,0
real_train_8,1,4,demo_export\real_train_8\cells\r1c4.png,0,1.0,2,2.306905455033638e-15,0.9999999999999977,0,0,0
real_train_8,1,5,demo_export\real_train_8\cells\r1c5.png,0,1.0,2,4.5207003898238736e-15,0.9999999999999954,0,0,0
real_train_8,1,6,demo_export\real_train_8\cells\r1c6.png,0,1.0,2,3.9676344620789145e-15,0.999999999999996,0,0,0
real_train_8,1,7,demo_export\real_train_8\cells\r1c7.png,5,1.0,3,5.1297260574489564e-14,0.9999999999999487,0,0,0
real_train_8,1,8,demo_export\real_train_8\cells\r1c8.png,0,1.0,2,2.0215095195659158e-14,0.9999999999999798,0,0,0
real_train_8,1,9,demo_export\real_train_8\cells\r1c9.png,6,1.0,4,1.0684635103680345e-18,1.0,0,0,0
real_train_8,2,1,demo_export\real_train_8\cells\r2c1.png,9,0.9999998807907104,4,6.350789050202366e-08,0.99999981728282,0,0,0
real_train_8,2,2,demo_export\real_train_8\cells\r2c2.png,7,1.0,1,1.6161044526477228e-15,0.9999999999999983,0,0,0
real_train_8,2,3,demo_export\real_train_8\cells\r2c3.png,0,1.0,2,1.317346508909593e-15,0.9999999999999987,0,0,0
real_train_8,2,4,demo_export\real_train_8\cells\r2c4.png,0,1.0,5,7.449680182089989e-15,0.9999999999999926,0,0,0
real_train_8,2,5,demo_export\real_train_8\cells\r2c5.png,0,1.0,2,3.7247580347282293e-16,0.9999999999999997,0,0,0
real_train_8,2,6,demo_export\real_train_8\cells\r2c6.png,0,1.0,2,4.122778371950728e-14,0.9999999999999588,0,0,0
real_train_8,2,7,demo_export\real_train_8\cells\r2c7.png,3,1.0,5,7.231225385251758e-23,1.0,0,0,0
real_train_8,2,8,demo_export\real_train_8\cells\r2c8.png,0,1.0,5,1.6708005421903205e-13,0.9999999999998329,0,0,0
real_train_8,2,9,demo_export\real_train_8\cells\r2c9.png,0,1.0,5,5.080163110386497e-15,0.9999999999999949,0,0,0
real_train_8,3,1,demo_export\real_train_8\cells\r3c1.png,0,1.0,2,2.0113358491880918e-15,0.999999999999998,0,0,0
real_train_8,3,2,demo_export\real_train_8\cells\r3c2.png,0,1.0,2,2.0064533659916608e-16,0.9999999999999998,0,0,0
real_train_8,3,3,demo_export\real_train_8\cells\r3c3.png,0,1.0,5,6.213317349772901e-14,0.9999999999999378,0,0,0
real_train_8,3,4,demo_export\real_train_8\cells\r3c4.png,0,1.0,2,2.1453716662505923e-16,0.9999999999999998,0,0,0
real_train_8,3,5,demo_export\real_train_8\cells\r3c5.png,0,1.0,5,1.5060855665903483e-14,0.9999999999999849,0,0,0
real_train_8,3,6,demo_export\real_train_8\cells\r3c6.png,5,1.0,3,5.023764094091408e-19,1.0,0,0,0
real_train_8,3,7,demo_export\real_train_8\cells\r3c7.png,8,1.0,3,4.843105164108739e-16,0.9999999999999996,0,0,0
real_train_8,3,8,demo_export\real_train_8\cells\r3c8.png,9,1.0,4,1.5848321266442866e-10,0.9999999998415168,0,0,0
real_train_8,3,9,demo_export\real_train_8\cells\r3c9.png,0,1.0,5,1.326723019640097e-13,0.9999999999998673,0,0,0
real_train_8,4,1,demo_export\real_train_8\cells\r4c1.png,0,1.0,5,8.170332425482159e-15,0.9999999999999918,0,0,0
real_train_8,4,2,demo_export\real_train_8\cells\r4c2.png,5,1.0,3,4.965039813206555e-14,0.9999999999999504,0,0,0
real_train_8,4,3,demo_export\real_train_8\cells\r4c3.png,9,1.0,4,3.939363324434453e-08,0.9999999606063668,0,0,0
real_train_8,4,4,demo_export\real_train_8\cells\r4c4.png,1,1.0,7,6.82465570930382e-26,1.0,0,0,0
