board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
real_train_13,1,1,demo_export\real_train_13\cells\r1c1.png,2,1.0,7,5.916977088671201e-35,1.0,0,0,0
real_train_13,1,2,demo_export\real_train_13\cells\r1c2.png,0,1.0,7,3.098847133758964e-13,0.9999999999996901,0,0,0
real_train_13,1,3,demo_export\real_train_13\cells\r1c3.png,0,1.0,9,7.317981940910268e-13,0.9999999999992683,0,0,0
real_train_13,1,4,demo_export\real_train_13\cells\r1c4.png,5,1.0,3,7.71048357663535e-35,1.0,0,0,0
real_train_13,1,5,demo_export\real_train_13\cells\r1c5.png,0,1.0,7,1.7018725149371464e-18,1.0,0,0,0
real_train_13,1,6,demo_export\real_train_13\cells\r1c6.png,7,1.0,2,1.1409219794000082e-21,1.0,0,0,0
real_train_13,1,7,demo_export\real_train_13\cells\r1c7.png,0,1.0,7,1.4628585735423725e-18,1.0,0,0,0
real_train_13,1,8,demo_export\real_train_13\cells\r1c8.png,4,1.0,9,4.149544563228189e-26,1.0,0,0,0
real_train_13,1,9,demo_export\real_train_13\cells\r1c9.png,0,1.0,5,2.524280737897371e-16,0.9999999999999998,0,0,0
real_train_13,2,1,demo_export\real_train_13\cells\r2c1.png,0,1.0,7,7.067648205845802e-16,0.9999999999999993,0,0,0
real_train_13,2,2,demo_export\real_train_13\cells\r2c2.png,4,1.0,1,2.1137539582446734e-32,1.0,0,0,0
real_train_13,2,3,demo_export\real_train_13\cells\r2c3.png,6,1.0,4,1.0333829894914915e-28,1.0,0,0,0
real_train_13,2,4,demo_export\real_train_13\cells\r2c4.png,0,1.0,7,2.5498866017955112e-18,1.0,0,0,0
real_train_13,2,5,demo_export\real_train_13\cells\r2c5.png,0,1.0,7,1.8342560814416792e-13,0.9999999999998166,0,0,0
real_train_13,2,6,demo_export\real_train_13\cells\r2c6.png,2,1.0,7,4.376058737554209e-34,1.0,0,0,0
real_train_13,2,7,demo_export\real_train_13\cells\r2c7.png,0,1.0,5,1.897761563510441e-14,0.999999999999981,0,0,0
real_train_13,2,8,demo_export\real_train_13\cells\r2c8.png,5,1.0,3,1.0949577430985986e-33,1.0,0,0,0
real_train_13,2,9,demo_export\real_train_13\cells\r2c9.png,0,1.0,7,9.570878737260602e-21,1.0,0,0,0
real_train_13,3,1,demo_export\real_train_13\cells\r3c1.png,0,1.0,7,1.4084182605536238e-17,1.0,0,0,0
real_train_13,3,2,demo_export\real_train_13\cells\r3c2.png,7,1.0,5,8.570389022895177e-27,1.0,0,0,0
real_train_13,3,3,demo_export\real_train_13\cells\r3c3.png,3,1.0,5,9.426394639666612e-41,1.0,0,0,0
real_train_13,3,4,demo_export\real_train_13\cells\r3c4.png,0,1.0,7,6.889820917759152e-17,0.9999999999999999,0,0,0
