board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
predict_24,1,1,demo_export\predict_24\cells\r1c1.png,0,1.0,1,3.6398439678838006e-26,1.0,0,0,0
predict_24,1,2,demo_export\predict_24\cells\r1c2.png,1,1.0,2,9.388699710976274e-44,1.0,0,0,0
predict_24,1,3,demo_export\predict_24\cells\r1c3.png,2,1.0,7,5.002635517639597e-43,1.0,0,0,0
predict_24,1,4,demo_export\predict_24\cells\r1c4.png,7,1.0,2,5.778422373459102e-40,1.0,0,0,0
predict_24,1,5,demo_export\predict_24\cells\r1c5.png,5,1.0,9,0.0,1.0,0,0,0
predict_24,1,6,demo_export\predict_24\cells\r1c6.png,3,1.0,9,0.0,1.0,0,0,0
predict_24,1,7,demo_export\predict_24\cells\r1c7.png,6,1.0,5,4.065247757100663e-35,1.0,0,0,0
predict_24,1,8,demo_export\predict_24\cells\r1c8.png,0,1.0,1,3.242052844557537e-26,1.0,0,0,0
predict_24,1,9,demo_export\predict_24\cells\r1c9.png,9,1.0,4,2.96233094059802e-40,1.0,0,0,0
predict_24,2,1,demo_export\predict_24\cells\r2c1.png,9,1.0,4,1.891752926838503e-42,1.0,0,0,0
predict_24,2,2,demo_export\predict_24\cells\r2c2.png,4,1.0,9,1.2311808307557843e-40,1.0,0,0,0
predict_24,2,3,demo_export\predict_24\cells\r2c3.png,0,1.0,1,3.8990436316680035e-26,1.0,0,0,0
predict_24,2,4,demo_export\predict_24\cells\r2c4.png,0,1.0,1,3.47793643006301e-26,1.0,0,0,0
predict_24,2,5,demo_export\predict_24\cells\r2c5.png,8,1.0,3,1.0388691213087e-28,1.0,0,0,0
predict_24,2,6,demo_export\predict_24\cells\r2c6.png,2,1.0,7,5.465064010866787e-44,1.0,0,0,0
predict_24,2,7,demo_export\predict_24\cells\r2c7.png,1,1.0,2,1.2481295917337315e-36,1.0,0,0,0
predict_24,2,8,demo_export\predict_24\cells\r2c8.png,7,1.0,2,4.120139783761757e-40,1.0,0,0,0
predict_24,2,9,demo_export\predict_24\cells\r2c9.png,5,1.0,9,0.0,1.0,0,0,0
predict_24,3,1,demo_export\predict_24\cells\r3c1.png,6,1.0,5,1.2374960542631888e-28,1.0,0,0,0
predict_24,3,2,demo_export\predict_24\cells\r3c2.png,0,1.0,1,3.363122347539958e-26,1.0,0,0,0
predict_24,3,3,demo_export\predict_24\cells\r3c3.png,5,1.0,9,0.0,1.0,0,0,0
predict_24,3,4,demo_export\predict_24\cells\r3c4.png,4,1.0,9,2.2389946862981927e-41,1.0,0,0,0
predict_24,3,5,demo_export\predict_24\cells\r3c5.png,0,1.0,1,3.518181586627299e-26,1.0,0,0,0
predict_24,3,6,demo_export\predict_24\cells\r3c6.png,1,1.0,2,5.985615561797241e-39,1.0,0,0,0
predict_24,3,7,demo_export\predict_24\cells\r3c7.png,0,1.0,1,3.4687807131817886e-26,1.0,0,0,0
predict_24,3,8,demo_export\predict_24\cells\r3c8.png,8,1.0,3,5.593770236241045e-29,1.0,0,0,0
predict_24,3,9,demo_export\predict_24\cells\r3c9.png,0,1.0,1,3.646542814453566e-26,1.0,0,0,0
predict_24,4,1,demo_export\predict_24\cells\r4c1.png,1,1.0,2,2.5800987584841397e-40,1.0,0,0,0
predict_24,4,2,demo_export\predict_24\cells\r4c2.png,0,1.0,1,3.7793564841624654e-26,1.0,0,0,0
predict_24,4,3,demo_export\predict_24\cells\r4c3.png,4,1.0,9,5.8198307430799005e-40,1.0,0,0,0
predict_24,4,4,demo_export\predict_24\cells\r4c4.png,2,1.0,7,2.1019476964872256e-44,1.0,0,0,0
predict_24,4,5,demo_export\predict_24\cells\r4c5.png,3,1.0,9,0.0,1.0,0,0,0
predict_24,4,6,demo_export\predict_24\cells\r4c6.png,0,1.0,1,3.408897850458154e-26,1.0,0,0,0
predict_24,4,7,demo_export\predict_24\cells\r4c7.png,8,1.0,3,1.783689540935341e-26,1.0,0,0,0
predict_24,4,8,demo_export\predict_24\cells\r4c8.png,9,1.0,4,1.8216880036222622e-44,1.0,0,0,0
predict_24,4,9,demo_export\predict_24\cells\r4c9.png,6,1.0,5,2.0447942874502944e-31,1.0,0,0,0
predict_24,5,1,demo_export\predict_24\cells\r5c1.png,3,1.0,9,0.0,1.0,0,0,0
predict_24,5,2,demo_export\predict_24\cells\r5c2.png,6,1.0,5,2.651908790236151e-32,1.0,0,0,0
predict_24,5,3,demo_export\predict_24\cells\r5c3.png,9,1.0,4,2.1712068730864797e-39,1.0,0,0,0
predict_24,5,4,demo_export\predict_24\cells\r5c4.png,8,1.0,3,3.649924439287119e-26,1.0,0,0,0
predict_24,5,5,demo_export\predict_24\cells\r5c5.png,0,1.0,1,3.780625132735432e-26,1.0,0,0,0
predict_24,5,6,demo_export\predict_24\cells\r5c6.png,0,1.0,1,3.55985624543351e-26,1.0,0,0,0
predict_24,5,7,demo_export\predict_24\cells\r5c7.png,0,1.0,1,3.727084280281467e-26,1.0,0,0,0
predict_24,5,8,demo_export\predict_24\cells\r5c8.png,2,1.0,7,1.401298464324817e-45,1.0,0,0,0
predict_24,5,9,demo_export\predict_24\cells\r5c9.png,1,1.0,2,2.536350220427919e-42,1.0,0,0,0
predict_24,6,1,demo_export\predict_24\cells\r6c1.png,0,1.0,1,3.6537276116668993e-26,1.0,0,0,0
predict_24,6,2,demo_export\predict_24\cells\r6c2.png,8,1.0,3,1.8917220389382164e-26,1.0,0,0,0
predict_24,6,3,demo_export\predict_24\cells\r6c3.png,7,1.0,2,1.0496300030163253e-39,1.0,0,0,0
predict_24,6,4,demo_export\predict_24\cells\r6c4.png,0,1.0,1,2.8725405357906996e-26,1.0,0,0,0
predict_24,6,5,demo_export\predict_24\cells\r6c5.png,6,1.0,5,9.939095049076698e-27,1.0,0,0,0
predict_24,6,6,demo_export\predict_24\cells\r6c6.png,9,1.0,4,2.6764800668604006e-43,1.0,0,0,0
predict_24,6,7,demo_export\predict_24\cells\r6c7.png,5,1.0,9,0.0,1.0,0,0,0
predict_24,6,8,demo_export\predict_24\cells\r6c8.png,0,1.0,1,3.3378923571196944e-26,1.0,0,0,0
predict_24,6,9,demo_export\predict_24\cells\r6c9.png,4,1.0,9,4.884506057097015e-41,1.0,0,0,0
predict_24,7,1,demo_export\predict_24\cells\r7c1.png,0,1.0,1,3.5688850050127973e-26,1.0,0,0,0
predict_24,7,2,demo_export\predict_24\cells\r7c2.png,2,1.0,9,0.0,1.0,0,0,0
predict_24,7,3,demo_export\predict_24\cells\r7c3.png,0,1.0,1,3.8189791801687284e-26,1.0,0,0,0
predict_24,7,4,demo_export\predict_24\cells\r7c4.png,9,1.0,2,2.3193022605095694e-38,1.0,0,0,0
predict_24,7,5,demo_export\predict_24\cells\r7c5.png,7,1.0,2,4.4035804241407376e-41,1.0,0,0,0
predict_24,7,6,demo_export\predict_24\cells\r7c6.png,4,1.0,9,7.038265363004186e-39,1.0,0,0,0
predict_24,7,7,demo_export\predict_24\cells\r7c7.png,3,1.0,9,0.0,1.0,0,0,0
predict_24,7,8,demo_export\predict_24\cells\r7c8.png,0,1.0,1,3.234184265176748e-26,1.0,0,0,0
predict_24,7,9,demo_export\predict_24\cells\r7c9.png,0,1.0,1,3.6277426567084356e-26,1.0,0,0,0
predict_24,8,1,demo_export\predict_24\cells\r8c1.png,4,1.0,9,1.409706255110766e-42,1.0,0,0,0
predict_24,8,2,demo_export\predict_24\cells\r8c2.png,3,1.0,9,0.0,1.0,0,0,0
predict_24,8,3,demo_export\predict_24\cells\r8c3.png,0,1.0,1,3.4295715528531844e-26,1.0,0,0,0
predict_24,8,4,demo_export\predict_24\cells\r8c4.png,0,1.0,1,3.5319379649596726e-26,1.0,0,0,0
predict_24,8,5,demo_export\predict_24\cells\r8c5.png,2,1.0,9,0.0,1.0,0,0,0
predict_24,8,6,demo_export\predict_24\cells\r8c6.png,6,1.0,5,5.4096043394975316e-36,1.0,0,0,0
predict_24,8,7,demo_export\predict_24\cells\r8c7.png,9,1.0,4,4.005093211229775e-35,1.0,0,0,0
predict_24,8,8,demo_export\predict_24\cells\r8c8.png,0,1.0,1,3.488007657002595e-26,1.0,0,0,0
predict_24,8,9,demo_export\predict_24\cells\r8c9.png,7,1.0,2,1.6102320653556473e-41,1.0,0,0,0
predict_24,9,1,demo_export\predict_24\cells\r9c1.png,7,1.0,2,1.5060174985638107e-39,1.0,0,0,0
predict_24,9,2,demo_export\predict_24\cells\r9c2.png,0,1.0,1,4.2314837919725285e-26,1.0,0,0,0
predict_24,9,3,demo_export\predict_24\cells\r9c3.png,6,1.0,5,5.534817845823947e-39,1.0,0,0,0
