board,r,c,path,pred,prob,top2,prob2,margin,low_conf,low_by_prob,low_by_margin
predict_17,1,1,demo_export\predict_17\cells\r1c1.png,0,1.0,7,1.8388208861182466e-20,1.0,0,0,0
predict_17,1,2,demo_export\predict_17\cells\r1c2.png,1,1.0,7,6.578900253506635e-33,1.0,0,0,0
predict_17,1,3,demo_export\predict_17\cells\r1c3.png,3,1.0,8,7.674441301238519e-37,1.0,0,0,0
predict_17,1,4,demo_export\predict_17\cells\r1c4.png,0,1.0,2,3.3879785289933075e-16,0.9999999999999997,0,0,0
predict_17,1,5,demo_export\predict_17\cells\r1c5.png,0,1.0,2,7.207347232254086e-16,0.9999999999999993,0,0,0
predict_17,1,6,demo_export\predict_17\cells\r1c6.png,0,1.0,2,2.476241952508113e-15,0.9999999999999976,0,0,0
predict_17,1,7,demo_export\predict_17\cells\r1c7.png,4,1.0,9,2.1726001928620918e-30,1.0,0,0,0
predict_17,1,8,demo_export\predict_17\cells\r1c8.png,2,1.0,7,1.4475416544433226e-35,1.0,0,0,0
predict_17,1,9,demo_export\predict_17\cells\r1c9.png,0,1.0,2,1.5462792916408146e-16,0.9999999999999999,0,0,0
predict_17,2,1,demo_export\predict_17\cells\r2c1.png,7,1.0,2,9.926714243369145e-40,1.0,0,0,0
predict_17,2,2,demo_export\predict_17\cells\r2c2.png,0,1.0,2,1.6038268424261698e-16,0.9999999999999999,0,0,0
predict_17,2,3,demo_export\predict_17\cells\r2c3.png,0,1.0,2,3.2953788352621527e-13,0.9999999999996705,0,0,0
predict_17,2,4,demo_export\predict_17\cells\r2c4.png,4,1.0,9,8.673438699472005e-33,1.0,0,0,0
predict_17,2,5,demo_export\predict_17\cells\r2c5.png,0,1.0,2,7.343914619037693e-18,1.0,0,0,0
predict_17,2,6,demo_export\predict_17\cells\r2c6.png,2,1.0,7,1.38018993203994e-35,1.0,0,0,0
predict_17,2,7,demo_export\predict_17\cells\r2c7.png,0,1.0,5,6.920205511060096e-13,0.999999999999308,0,0,0
predict_17,2,8,demo_export\predict_17\cells\r2c8.png,0,1.0,2,5.387605577053707e-15,0.9999999999999946,0,0,0
predict_17,2,9,demo_export\predict_17\cells\r2c9.png,3,1.0,8,7.586417854557224e-30,1.0,0,0,0
predict_17,3,1,demo_export\predict_17\cells\r3c1.png,0,1.0,5,1.0398788118450534e-23,1.0,0,0,0
predict_17,3,2,demo_export\predict_17\cells\r3c2.png,0,1.0,2,2.15251056580917e-17,1.0,0,0,0
